index,Order Id,shipping date (DateOrders),Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk
44134,8717,5/8/2015 17:36,Same Day,0,0,Shipping on time,0
44138,7603,4/22/2015 11:19,Same Day,1,0,Late delivery,1
44139,59954,5/25/2017 16:12,Same Day,0,0,Shipping on time,0
44140,56427,4/4/2017 4:32,Same Day,1,0,Late delivery,1
44143,4020,3/1/2015 4:02,Same Day,1,0,Late delivery,1
44144,55913,3/27/2017 16:27,Same Day,0,0,Shipping on time,0
44146,58994,5/11/2017 15:52,Same Day,0,0,Shipping on time,0
44150,8525,5/5/2015 22:20,Same Day,0,0,Shipping on time,0
44151,56722,4/8/2017 11:53,Same Day,1,0,Late delivery,1
44152,56469,4/4/2017 19:15,Same Day,0,0,Shipping on time,0
44153,2785,2/11/2015 3:21,Same Day,1,0,Late delivery,1
44155,3408,2/20/2015 5:37,Same Day,1,0,Late delivery,1
44157,5569,3/23/2015 18:43,Same Day,0,0,Shipping on time,0
44158,57819,4/24/2017 12:13,Same Day,0,0,Shipping on time,0
44160,7575,4/22/2015 1:30,Same Day,1,0,Late delivery,1
44161,60113,5/27/2017 23:54,Same Day,0,0,Shipping on time,0
44162,9023,5/13/2015 4:48,Same Day,1,0,Late delivery,1
44164,54118,3/1/2017 11:35,Same Day,1,0,Late delivery,1
44165,6999,4/13/2015 15:42,Same Day,0,0,Shipping on time,0
44167,54116,3/1/2017 10:53,Same Day,1,0,Late delivery,1
44168,5215,3/18/2015 14:41,Same Day,0,0,Shipping on time,0
44171,4266,3/4/2015 18:13,Same Day,0,0,Shipping on time,0
44176,9303,5/17/2015 6:54,Same Day,1,0,Late delivery,1
44179,53323,2/17/2017 21:04,Same Day,0,0,Shipping on time,0
44184,5441,3/21/2015 21:52,Same Day,0,0,Shipping on time,0
44185,9231,5/16/2015 5:40,Same Day,1,0,Late delivery,1
44186,60204,5/29/2017 7:47,Same Day,1,0,Late delivery,1
44190,6038,3/30/2015 15:01,Same Day,0,0,Shipping on time,0
44191,4017,3/1/2015 2:59,Same Day,1,0,Late delivery,1
44195,5334,3/20/2015 8:23,Same Day,1,0,Late delivery,1
44196,59124,5/13/2017 13:25,Same Day,0,0,Shipping on time,0
44198,60409,6/1/2017 7:36,Same Day,1,0,Late delivery,1
44200,55304,3/18/2017 19:06,Same Day,0,0,Shipping on time,0
44201,1957,1/30/2015 1:16,Same Day,1,0,Late delivery,1
44203,2722,2/10/2015 5:17,Same Day,1,0,Late delivery,1
44204,3352,2/19/2015 10:00,Same Day,1,0,Late delivery,1
44205,52841,2/10/2017 20:12,Same Day,0,0,Shipping on time,0
44208,1956,1/30/2015 0:55,Same Day,1,0,Late delivery,1
44209,9984,5/27/2015 5:29,Same Day,1,0,Late delivery,1
44210,4351,3/5/2015 23:59,Same Day,0,0,Shipping on time,0
44212,54365,3/5/2017 2:07,Same Day,1,0,Late delivery,1
44213,5844,3/27/2015 19:03,Same Day,0,0,Shipping on time,0
44215,1932,1/29/2015 16:30,Same Day,0,0,Shipping on time,0
44217,4874,3/13/2015 15:13,Same Day,0,0,Shipping on time,0
44219,52842,2/10/2017 20:33,Same Day,0,0,Shipping on time,0
44220,4501,3/8/2015 4:33,Same Day,1,0,Late delivery,1
44223,55877,3/27/2017 3:51,Same Day,1,0,Late delivery,1
44226,9297,5/17/2015 4:48,Same Day,1,0,Late delivery,1
44227,9065,5/13/2015 19:31,Same Day,0,0,Shipping on time,0
44228,74488,12/23/2017 20:06,Same Day,0,0,Shipping on time,0
44229,75511,1/7/2018 18:30,Same Day,0,0,Shipping on time,0
44230,75544,1/8/2018 6:04,Same Day,1,0,Late delivery,1
44231,30174,3/16/2016 22:56,Same Day,0,0,Shipping on time,0
44232,22710,11/28/2015 23:58,Same Day,0,0,Shipping on time,0
44234,50415,1/6/2017 10:16,Same Day,1,0,Late delivery,1
44235,25542,1/9/2016 8:09,Same Day,1,0,Late delivery,1
44236,74390,12/22/2017 9:46,Same Day,1,0,Late delivery,1
44237,45765,10/30/2016 13:10,Same Day,0,0,Shipping on time,0
44238,23956,12/17/2015 4:30,Same Day,1,0,Late delivery,1
44239,27059,1/31/2016 11:37,Same Day,1,0,Late delivery,1
44240,50245,1/3/2017 22:42,Same Day,0,0,Shipping on time,0
44241,22773,11/29/2015 22:02,Same Day,0,0,Shipping on time,0
44242,24862,12/30/2015 9:54,Same Day,1,0,Late delivery,1
44243,26484,1/23/2016 2:10,Same Day,1,0,Late delivery,1
44248,26026,1/16/2016 9:43,Same Day,1,0,Late delivery,1
44249,29291,3/4/2016 1:35,Same Day,1,0,Late delivery,1
44250,43762,10/1/2016 7:25,Same Day,1,0,Late delivery,1
44252,24186,12/20/2015 13:04,Same Day,0,0,Shipping on time,0
44253,25575,1/9/2016 19:42,Same Day,0,0,Shipping on time,0
44254,28370,2/19/2016 14:55,Same Day,0,0,Shipping on time,0
44255,29191,3/2/2016 14:33,Same Day,0,0,Shipping on time,0
44256,45703,10/29/2016 15:26,Same Day,0,0,Shipping on time,0
44257,26808,1/27/2016 19:41,Same Day,0,0,Shipping on time,0
44259,31164,3/31/2016 9:47,Same Day,1,0,Late delivery,1
44260,48994,12/16/2016 16:25,Same Day,0,0,Shipping on time,0
44262,27267,2/3/2016 12:29,Same Day,0,0,Shipping on time,0
44263,73905,12/15/2017 7:51,Same Day,1,0,Late delivery,1
44264,25716,1/11/2016 21:06,Same Day,0,0,Shipping on time,0
44266,73743,12/12/2017 23:06,Same Day,0,0,Shipping on time,0
44267,50333,1/5/2017 5:32,Same Day,1,0,Late delivery,1
44269,49355,12/21/2016 22:54,Same Day,0,0,Shipping on time,0
44270,21745,11/14/2015 21:53,Same Day,0,0,Shipping on time,0
44272,77092,1/30/2018 20:24,Same Day,0,0,Shipping on time,0
44274,43994,10/4/2016 16:42,Same Day,0,0,Shipping on time,0
44276,22204,11/21/2015 14:41,Same Day,0,0,Shipping on time,0
44277,24339,12/22/2015 18:41,Same Day,0,0,Shipping on time,0
44278,24587,12/26/2015 9:34,Same Day,1,0,Late delivery,1
44279,29331,3/4/2016 15:36,Same Day,0,0,Shipping on time,0
44280,43778,10/1/2016 13:01,Same Day,0,0,Shipping on time,0
44285,22726,11/29/2015 5:34,Same Day,1,0,Late delivery,1
44288,50492,1/7/2017 13:14,Same Day,0,0,Shipping on time,0
44291,71750,11/13/2017 20:52,Same Day,0,0,Shipping on time,0
44293,71975,11/17/2017 3:41,Same Day,1,0,Late delivery,1
44294,71772,11/14/2017 4:34,Same Day,1,0,Late delivery,1
44297,26822,1/28/2016 0:35,Same Day,1,0,Late delivery,1
44299,24332,12/22/2015 16:13,Same Day,0,0,Shipping on time,0
44301,22421,11/24/2015 18:43,Same Day,0,0,Shipping on time,0
44302,25428,1/7/2016 16:12,Same Day,0,0,Shipping on time,0
44303,29652,3/9/2016 8:03,Same Day,1,0,Late delivery,1
44305,22419,11/24/2015 18:01,Same Day,0,0,Shipping on time,0
44307,21169,11/6/2015 12:05,Same Day,0,0,Shipping on time,0
44308,45625,10/28/2016 12:07,Same Day,0,0,Shipping on time,0
44311,28527,2/21/2016 21:55,Same Day,0,0,Shipping on time,0
44319,73975,12/16/2017 8:23,Same Day,1,0,Late delivery,1
44320,72561,11/25/2017 17:00,Same Day,0,0,Shipping on time,0
44321,76793,1/26/2018 11:39,Same Day,1,0,Late delivery,1
44322,76792,1/26/2018 11:18,Same Day,1,0,Late delivery,1
44323,73577,12/10/2017 12:57,Same Day,0,0,Shipping on time,0
44324,72736,11/28/2017 6:18,Same Day,1,0,Late delivery,1
44325,72696,11/27/2017 16:17,Same Day,0,0,Shipping on time,0
44326,72677,11/27/2017 9:38,Same Day,1,0,Late delivery,1
44327,76457,1/21/2018 13:56,Same Day,0,0,Shipping on time,0
44328,44035,10/5/2016 7:04,Same Day,1,0,Late delivery,1
44329,47803,11/29/2016 7:10,Same Day,1,0,Late delivery,1
44330,74890,12/29/2017 16:57,Same Day,0,0,Shipping on time,0
44331,72391,11/23/2017 5:26,Same Day,1,0,Late delivery,1
44332,20435,10/26/2015 18:56,Same Day,0,0,Shipping on time,0
44333,74103,12/18/2017 5:13,Same Day,1,0,Late delivery,1
44334,74121,12/18/2017 11:32,Same Day,1,0,Late delivery,1
44336,24254,12/21/2015 12:54,Same Day,0,0,Shipping on time,0
44338,21660,11/13/2015 16:06,Same Day,0,0,Shipping on time,0
44339,51040,1/15/2017 13:14,Same Day,0,0,Shipping on time,0
44340,72743,11/28/2017 8:45,Same Day,1,0,Late delivery,1
44341,76414,1/20/2018 22:52,Same Day,0,0,Shipping on time,0
44342,73500,12/9/2017 9:58,Same Day,1,0,Late delivery,1
44343,37230,6/27/2016 22:58,Same Day,0,0,Shipping on time,0
44344,35332,5/31/2016 6:01,Same Day,1,0,Late delivery,1
44345,36481,6/17/2016 0:34,Same Day,1,0,Late delivery,1
44346,40125,8/9/2016 5:13,Same Day,1,0,Late delivery,1
44347,32116,4/14/2016 7:18,Same Day,1,0,Late delivery,1
44348,41001,8/22/2016 0:07,Same Day,1,0,Late delivery,1
44349,34698,5/21/2016 23:54,Same Day,0,0,Shipping on time,0
44352,33009,4/27/2016 8:10,Same Day,1,0,Late delivery,1
44353,31739,4/8/2016 19:14,Same Day,0,0,Shipping on time,0
44354,40939,8/21/2016 2:24,Same Day,1,0,Late delivery,1
44355,47360,11/22/2016 19:58,Same Day,0,0,Shipping on time,0
44356,32551,4/20/2016 15:42,Same Day,0,0,Shipping on time,0
44357,39251,7/27/2016 11:01,Same Day,1,0,Late delivery,1
44358,35538,6/3/2016 6:11,Same Day,1,0,Late delivery,1
44359,42754,9/16/2016 14:16,Same Day,0,0,Shipping on time,0
44360,34146,5/13/2016 22:30,Same Day,0,0,Shipping on time,0
44364,34144,5/13/2016 21:48,Same Day,0,0,Shipping on time,0
44365,34287,5/15/2016 23:54,Same Day,0,0,Shipping on time,0
44366,38013,7/9/2016 9:17,Same Day,1,0,Late delivery,1
44367,33998,5/11/2016 18:39,Same Day,0,0,Shipping on time,0
44368,34179,5/14/2016 10:04,Same Day,1,0,Late delivery,1
44369,35536,6/3/2016 5:29,Same Day,1,0,Late delivery,1
44370,41017,8/22/2016 5:43,Same Day,1,0,Late delivery,1
44371,33028,4/27/2016 14:49,Same Day,0,0,Shipping on time,0
44373,31940,4/11/2016 17:39,Same Day,0,0,Shipping on time,0
44375,34180,5/14/2016 10:25,Same Day,1,0,Late delivery,1
44376,40908,8/20/2016 15:32,Same Day,0,0,Shipping on time,0
44377,34148,5/13/2016 23:12,Same Day,0,0,Shipping on time,0
44379,34134,5/13/2016 18:18,Same Day,0,0,Shipping on time,0
44380,37811,7/6/2016 10:31,Same Day,1,0,Late delivery,1
44381,50893,1/13/2017 9:44,Same Day,1,0,Late delivery,1
44382,39005,7/23/2016 20:50,Same Day,0,0,Shipping on time,0
44385,36809,6/21/2016 19:28,Same Day,0,0,Shipping on time,0
44386,38507,7/16/2016 14:22,Same Day,0,0,Shipping on time,0
44387,46871,11/15/2016 16:38,Same Day,0,0,Shipping on time,0
44391,31775,4/9/2016 7:50,Same Day,1,0,Late delivery,1
44392,33027,4/27/2016 14:28,Same Day,0,0,Shipping on time,0
44393,39966,8/6/2016 21:31,Same Day,0,0,Shipping on time,0
44394,40727,8/18/2016 0:07,Same Day,1,0,Late delivery,1
44396,33949,5/11/2016 1:29,Same Day,1,0,Late delivery,1
44398,37790,7/6/2016 3:10,Same Day,1,0,Late delivery,1
44401,32767,4/23/2016 19:23,Same Day,0,0,Shipping on time,0
44403,39070,7/24/2016 19:36,Same Day,0,0,Shipping on time,0
44404,35633,6/4/2016 15:28,Same Day,0,0,Shipping on time,0
44405,38518,7/16/2016 18:13,Same Day,0,0,Shipping on time,0
44406,36499,6/17/2016 6:52,Same Day,1,0,Late delivery,1
44411,39052,7/24/2016 13:18,Same Day,0,0,Shipping on time,0
44414,35923,6/8/2016 21:04,Same Day,0,0,Shipping on time,0
44415,41230,8/25/2016 8:21,Same Day,1,0,Late delivery,1
44417,33768,5/8/2016 10:05,Same Day,1,0,Late delivery,1
44418,33923,5/10/2016 16:23,Same Day,0,0,Shipping on time,0
44419,40169,8/9/2016 20:38,Same Day,0,0,Shipping on time,0
44422,48243,12/5/2016 17:19,Same Day,0,0,Shipping on time,0
44423,41992,9/5/2016 11:19,Same Day,1,0,Late delivery,1
44425,50933,1/13/2017 23:44,Same Day,0,0,Shipping on time,0
44431,49357,12/21/2016 23:36,Same Day,0,0,Shipping on time,0
44433,13433,7/16/2015 13:49,Same Day,0,0,Shipping on time,0
44438,63106,7/10/2017 16:29,Same Day,0,0,Shipping on time,0
44441,68834,10/2/2017 7:15,Same Day,1,0,Late delivery,1
44443,12079,6/26/2015 19:27,Same Day,0,0,Shipping on time,0
44445,12597,7/4/2015 8:56,Same Day,1,0,Late delivery,1
44446,66798,9/2/2017 13:57,Same Day,0,0,Shipping on time,0
44451,3752,2/25/2015 6:08,Same Day,1,0,Late delivery,1
44453,53755,2/24/2017 4:25,Same Day,1,0,Late delivery,1
44455,522,1/9/2015 2:31,Same Day,1,0,Late delivery,1
44458,814,1/13/2015 8:49,Same Day,1,0,Late delivery,1
44460,56798,4/9/2017 14:31,Same Day,0,0,Shipping on time,0
44461,3802,2/25/2015 23:39,Same Day,0,0,Shipping on time,0
44464,56008,3/29/2017 1:44,Same Day,1,0,Late delivery,1
44471,52755,2/9/2017 14:04,Same Day,0,0,Shipping on time,0
44477,48999,12/16/2016 18:10,Same Day,0,0,Shipping on time,0
44480,25338,1/6/2016 8:40,Same Day,1,0,Late delivery,1
44484,26815,1/27/2016 22:08,Same Day,0,0,Shipping on time,0
44487,22119,11/20/2015 8:55,Same Day,1,0,Late delivery,1
44499,38516,7/16/2016 17:31,Same Day,0,0,Shipping on time,0
44500,41157,8/24/2016 6:46,Same Day,1,0,Late delivery,1
44504,35831,6/7/2016 12:50,Same Day,0,0,Shipping on time,0
44506,38361,7/14/2016 11:13,Same Day,1,0,Late delivery,1
44518,40421,8/13/2016 12:55,Same Day,0,0,Shipping on time,0
44521,51074,1/16/2017 1:08,Same Day,1,0,Late delivery,1
44534,63506,7/16/2017 12:37,Same Day,0,0,Shipping on time,0
44537,17065,9/7/2015 14:16,Same Day,0,0,Shipping on time,0
44538,15726,8/19/2015 1:10,Same Day,1,0,Late delivery,1
44542,48356,12/7/2016 8:54,Same Day,1,0,Late delivery,1
44544,15644,8/17/2015 20:26,Same Day,0,0,Shipping on time,0
44546,67793,9/17/2017 2:33,Same Day,1,0,Late delivery,1
44551,46794,11/14/2016 13:40,Same Day,0,0,Shipping on time,0
44554,13401,7/16/2015 2:37,Same Day,1,0,Late delivery,1
44567,46474,11/9/2016 21:33,Same Day,0,0,Shipping on time,0
44571,13266,7/14/2015 3:19,Same Day,1,0,Late delivery,1
44578,52055,1/30/2017 8:50,Same Day,1,0,Late delivery,1
44580,52538,2/6/2017 10:03,Same Day,1,0,Late delivery,1
44581,149,1/3/2015 15:51,Same Day,0,0,Shipping on time,0
44589,56966,4/12/2017 1:22,Same Day,1,0,Late delivery,1
44595,7676,4/23/2015 12:53,Same Day,0,0,Shipping on time,0
44598,60715,6/5/2017 18:49,Same Day,0,0,Shipping on time,0
44600,9304,5/17/2015 7:15,Same Day,1,0,Late delivery,1
44601,21201,11/6/2015 23:18,Same Day,0,0,Shipping on time,0
44612,31165,3/31/2016 10:08,Same Day,1,0,Late delivery,1
44617,38273,7/13/2016 4:23,Same Day,1,0,Late delivery,1
44619,40720,8/17/2016 21:40,Same Day,0,0,Shipping on time,0
44624,40306,8/11/2016 20:38,Same Day,0,0,Shipping on time,0
44630,36440,6/16/2016 10:12,Same Day,1,0,Late delivery,1
44631,32853,4/25/2016 1:31,Same Day,1,0,Late delivery,1
44633,43759,10/1/2016 6:22,Same Day,1,0,Late delivery,1
44636,42804,9/17/2016 7:47,Same Day,1,0,Late delivery,1
44650,15756,8/19/2015 11:40,Same Day,1,0,Late delivery,1
44656,64373,7/29/2017 4:22,Same Day,1,0,Late delivery,1
44669,9302,5/17/2015 6:33,Same Day,1,0,Late delivery,1
44679,60326,5/31/2017 2:32,Same Day,1,0,Late delivery,1
44681,114,1/3/2015 3:35,Same Day,1,0,Late delivery,1
44690,55410,3/20/2017 8:14,Same Day,1,0,Late delivery,1
44694,60078,5/27/2017 11:38,Same Day,1,0,Late delivery,1
44699,51762,1/26/2017 2:11,Same Day,1,0,Late delivery,1
44700,57615,4/21/2017 12:45,Same Day,0,0,Shipping on time,0
44703,23036,12/3/2015 18:11,Same Day,0,0,Shipping on time,0
44704,21920,11/17/2015 11:12,Same Day,1,0,Late delivery,1
44705,51150,1/17/2017 3:46,Same Day,1,0,Late delivery,1
44707,26816,1/27/2016 22:29,Same Day,0,0,Shipping on time,0
44711,30405,3/20/2016 7:52,Same Day,1,0,Late delivery,1
44713,28526,2/21/2016 21:34,Same Day,0,0,Shipping on time,0
44718,24154,12/20/2015 1:52,Same Day,1,0,Late delivery,1
44724,38519,7/16/2016 18:34,Same Day,0,0,Shipping on time,0
44736,39362,7/29/2016 1:54,Same Day,1,0,Late delivery,1
44741,42803,9/17/2016 7:26,Same Day,1,0,Late delivery,1
44744,44124,10/6/2016 14:15,Same Day,0,0,Shipping on time,0
44745,46728,11/13/2016 14:32,Same Day,0,0,Shipping on time,0
44747,10738,6/7/2015 5:38,Same Day,1,0,Late delivery,1
44756,15435,8/14/2015 19:13,Same Day,0,0,Shipping on time,0
44766,53329,2/22/2017 11:10,Second Class,5,2,Late delivery,1
44782,56259,4/6/2017 5:41,Second Class,5,2,Late delivery,1
44785,24370,12/28/2015 17:32,Second Class,6,2,Late delivery,1
44791,43064,9/25/2016 14:53,Second Class,5,2,Late delivery,1
44797,28753,2/28/2016 17:06,Second Class,4,2,Late delivery,1
44802,22341,11/25/2015 2:41,Second Class,2,2,Shipping on time,0
44811,22308,11/26/2015 15:08,Second Class,4,2,Late delivery,1
44827,43892,10/5/2016 16:58,Second Class,3,2,Late delivery,1
44829,40408,8/16/2016 20:22,Second Class,4,2,Late delivery,1
44831,34381,5/18/2016 20:50,Second Class,2,2,Shipping on time,0
44833,37030,6/30/2016 12:54,Second Class,6,2,Late delivery,1
44838,40978,8/25/2016 4:04,Second Class,4,2,Late delivery,1
44841,47014,11/22/2016 6:44,Second Class,5,2,Late delivery,1
44859,43382,9/28/2016 6:17,Second Class,3,2,Late delivery,1
44860,62757,7/8/2017 2:13,Second Class,3,2,Late delivery,1
44873,63844,7/25/2017 23:02,Second Class,5,2,Late delivery,1
44879,12930,7/14/2015 17:36,Second Class,6,2,Late delivery,1
44890,60899,6/12/2017 23:16,Second Class,5,2,Late delivery,1
44893,59528,5/22/2017 22:57,Second Class,4,2,Late delivery,1
44909,3336,2/20/2015 16:23,Second Class,2,2,Shipping on time,0
44914,54915,3/18/2017 14:49,Second Class,6,2,Late delivery,1
44922,7054,4/18/2015 22:58,Second Class,5,2,Late delivery,1
44926,57953,4/29/2017 23:10,Second Class,4,2,Late delivery,1
44937,23963,12/20/2015 18:57,Second Class,4,2,Late delivery,1
44943,27468,2/9/2016 22:54,Second Class,4,2,Late delivery,1
44974,37660,7/9/2016 17:37,Second Class,6,2,Late delivery,1
44988,44237,10/10/2016 17:50,Standard Class,3,4,Advance shipping,0
44989,49162,12/21/2016 15:17,Standard Class,3,4,Advance shipping,0
44990,45400,10/30/2016 17:17,Standard Class,6,4,Late delivery,1
44991,45501,10/28/2016 4:40,Standard Class,2,4,Advance shipping,0
44992,49175,12/24/2016 19:50,Standard Class,6,4,Late delivery,1
44994,41343,8/30/2016 11:56,Standard Class,4,4,Shipping on time,0
44995,49948,1/3/2017 2:39,Standard Class,4,4,Shipping on time,0
44996,43017,9/22/2016 22:25,Standard Class,3,4,Advance shipping,0
44997,42674,9/19/2016 22:15,Standard Class,5,4,Late delivery,1
44998,49093,12/21/2016 15:06,Standard Class,4,4,Shipping on time,0
44999,46878,11/19/2016 7:06,Standard Class,4,4,Shipping on time,0
45000,48678,12/15/2016 13:43,Standard Class,4,4,Shipping on time,0
45001,47233,11/24/2016 11:28,Standard Class,4,4,Shipping on time,0
45002,45074,10/24/2016 23:04,Standard Class,5,4,Late delivery,1
45003,41629,9/4/2016 16:08,Standard Class,5,4,Late delivery,1
45004,46877,11/18/2016 6:45,Standard Class,3,4,Advance shipping,0
45005,48126,12/5/2016 12:19,Standard Class,2,4,Advance shipping,0
45006,44482,10/14/2016 7:40,Standard Class,3,4,Advance shipping,0
45007,50082,1/4/2017 1:36,Standard Class,3,4,Advance shipping,0
45008,45570,11/2/2016 4:51,Standard Class,6,4,Late delivery,1
45009,47194,11/24/2016 21:48,Standard Class,5,4,Late delivery,1
45010,45451,10/27/2016 11:09,Standard Class,2,4,Advance shipping,0
45011,45113,10/24/2016 12:44,Standard Class,4,4,Shipping on time,0
45013,41373,8/30/2016 22:27,Standard Class,4,4,Shipping on time,0
45014,42616,9/16/2016 1:55,Standard Class,2,4,Advance shipping,0
45015,46491,11/11/2016 15:31,Standard Class,2,4,Advance shipping,0
45016,47999,12/6/2016 15:50,Standard Class,5,4,Late delivery,1
45018,47218,11/24/2016 6:13,Standard Class,4,4,Shipping on time,0
45019,47397,11/25/2016 20:55,Standard Class,3,4,Advance shipping,0
45020,50983,1/18/2017 5:15,Standard Class,4,4,Shipping on time,0
45021,42347,9/13/2016 3:41,Standard Class,3,4,Advance shipping,0
45022,47876,12/1/2016 20:44,Standard Class,2,4,Advance shipping,0
45023,50422,1/9/2017 0:43,Standard Class,3,4,Advance shipping,0
45024,50675,1/15/2017 17:21,Standard Class,6,4,Late delivery,1
45025,46988,11/20/2016 21:38,Standard Class,4,4,Shipping on time,0
45026,50672,1/12/2017 16:18,Standard Class,3,4,Advance shipping,0
45027,46645,11/17/2016 21:28,Standard Class,6,4,Late delivery,1
45028,50559,1/13/2017 0:43,Standard Class,5,4,Late delivery,1
45029,48144,12/8/2016 18:38,Standard Class,5,4,Late delivery,1
45030,50663,1/13/2017 13:09,Standard Class,4,4,Shipping on time,0
45031,50867,1/15/2017 12:37,Standard Class,3,4,Advance shipping,0
45032,49294,12/25/2016 13:32,Standard Class,5,4,Late delivery,1
45033,42977,9/22/2016 8:24,Standard Class,3,4,Advance shipping,0
45034,41930,9/10/2016 1:35,Standard Class,6,4,Late delivery,1
45036,50212,1/5/2017 23:08,Standard Class,3,4,Advance shipping,0
45039,48034,12/7/2016 4:05,Standard Class,5,4,Late delivery,1
45042,50134,1/6/2017 19:49,Standard Class,5,4,Late delivery,1
45043,47873,12/3/2016 19:41,Standard Class,4,4,Shipping on time,0
45045,48380,12/13/2016 5:19,Standard Class,6,4,Late delivery,1
45046,46176,11/7/2016 1:09,Standard Class,2,4,Advance shipping,0
45052,44585,10/18/2016 19:45,Standard Class,6,4,Late delivery,1
45055,45834,11/5/2016 1:20,Standard Class,5,4,Late delivery,1
45056,44090,10/11/2016 14:20,Standard Class,6,4,Late delivery,1
45057,42098,9/10/2016 12:27,Standard Class,4,4,Shipping on time,0
45059,50974,1/19/2017 2:06,Standard Class,5,4,Late delivery,1
45061,46129,11/9/2016 8:41,Standard Class,5,4,Late delivery,1
45062,45786,11/1/2016 8:31,Standard Class,2,4,Advance shipping,0
45065,41830,9/8/2016 14:33,Standard Class,6,4,Late delivery,1
45066,42250,9/14/2016 17:42,Standard Class,6,4,Late delivery,1
45068,42418,9/15/2016 4:33,Standard Class,4,4,Shipping on time,0
45069,47992,12/4/2016 13:23,Standard Class,3,4,Advance shipping,0
45073,50662,1/12/2017 12:48,Standard Class,3,4,Advance shipping,0
45074,69739,10/20/2017 0:19,Standard Class,5,4,Late delivery,1
45075,71133,11/8/2017 8:42,Standard Class,4,4,Shipping on time,0
45076,64180,7/31/2017 20:45,Standard Class,6,4,Late delivery,1
45077,67597,9/16/2017 17:53,Standard Class,3,4,Advance shipping,0
45078,43796,10/3/2016 7:20,Standard Class,2,4,Advance shipping,0
